temp,prcp,RH
29.65829796305681,91.04540807740077,37.48663312655813
10.83061246391553,40.142688780698435,72.63878863690398
25.618485440208005,78.70472833807509,51.07106849389759
22.324496502479985,84.86210000880037,45.35213241295105
22.31282801258232,12.346368471619448,31.24015618872261
28.519554833768733,74.74793752339664,75.70147176349333
34.43537163917046,91.16268329458629,68.50030694295083
10.098057765650639,53.49479770614546,41.574032905601044
22.39497731985238,55.34114751539853,76.34270786196205
29.325455870613233,62.69444443673856,82.65338549845409
13.80430454184081,42.9645109505504,69.10483706734348
21.873560111129308,53.555810862546544,58.28783370272272
33.05021173641505,90.15088053818383,39.44340511110205
24.849206975383513,89.31811261666542,61.40797508689717
24.957004598849522,30.248279505726618,64.11650687888525
13.431688222637208,65.17362215348197,83.60658624889777
14.55439669586252,45.09589391767543,75.61166153903432
15.219146048207543,43.80776607454553,59.27390384638395
11.280528629092533,74.31409921288856,64.65733420134863
25.650100799593556,84.37688200431786,42.079224073857645
14.302216154874305,41.57946866069031,30.781358760130583
31.208399487513994,85.87443247826386,32.768958665503426
25.309086145984324,28.413132085550252,76.67381692964545
12.211644429763385,12.242482550044503,71.27782402554811
29.693681193279136,53.491320176106555,66.37666326311029
33.178204724727564,68.60652032788143,31.549062866132342
33.186979197764536,64.64568751859022,56.66245703375148
31.12209372523271,25.604883452043858,42.33651805986511
33.15977356252397,90.69634874473316,89.75014574113146
31.308957450646236,16.47642444120603,80.7292324315652
21.17213569563983,41.107696987445166,72.27713335803134
18.096001999984942,72.86719303598632,66.12621286719326
13.808532240820043,96.68647714834316,89.2634127300167
27.718249547393707,15.6377904137375,82.3975403110268
12.68291785856981,61.117550789333265,47.65637549607732
24.2431627104342,98.55257995595656,37.3089855682604
25.116581724302954,16.762037670092738,83.41692762727891
13.261090935239736,43.28338525013667,67.27438198731109
13.37785463076008,95.75468397353163,33.08084694541648
26.692793035485007,75.09814121956981,72.640312476602
19.321417411635622,18.865337121025657,40.30205912880638
17.525502094414787,91.9355028258508,74.93974372890654
14.225543929228948,21.55688658267499,62.32196501796603
22.624376669506965,47.374815590866625,68.04817457769224
19.051732924715864,37.08882114816707,31.630245192465583
32.511199137449054,67.09033671880593,73.2907941387388
29.790955715755796,83.6735768756107,57.162715741615976
27.737934422465976,14.786568375808347,86.92951523903842
31.54251188892223,11.743780862419372,84.03253841033745
24.543163344275744,66.12692792405902,30.084114236889725
18.786596500249786,63.92348771165935,45.05710540098029
29.72756403243062,51.240722604193856,73.07657999641492
16.94467984488423,51.91277872838214,30.074678173426214
15.056143341667525,45.73804610805253,74.7127928534062
24.86124265394357,85.85165805111474,86.1221092544721
21.271575798506483,45.57420428045521,56.12128854085573
27.076863901701937,23.698040943996816,70.01578460098543
21.843923705858742,56.039231824758225,65.97657275550424
22.638581413341957,95.41839505348368,70.04787929937153
31.45850979226456,89.44376831946596,69.59914510970638
31.64162405788644,92.21420061663875,75.55690436132777
22.699927651142442,69.40622507848735,88.43075014758836
34.66808119440178,91.54311947005235,39.208480039734155
33.494017229507875,78.93193959741245,74.98584018804888
15.876766393948044,69.87955325384769,64.19897866671772
25.076874454692124,14.9730080438276,75.34271168297784
10.178739668827255,85.62600785648647,63.34129201117713
28.30441168432219,34.760270976667194,40.36563772726143
24.095376835976438,34.22303138910697,59.700182307799665
34.911849986438504,94.87700038632089,73.4387133195985
23.129263381743804,86.05107563205658,72.7772340679945
28.665564204427984,28.343733756618718,50.52864258853426
31.907996728533405,45.64563126870101,64.73391548471677
23.23291003504288,47.1309930252952,75.34397561341456
25.799080819294502,42.303989845611326,78.90455302528606
25.633579238353295,77.8576537918303,46.712300241349425
14.854519359168272,14.321358542610431,71.72858458726515
12.753214644625201,12.924984257284677,46.14119441322863
19.219430960721258,40.397236523822045,33.25235996295317
20.788188000914843,52.84916122052962,32.34040843735346
10.555497793431378,56.87618925715637,52.84397324494395
21.690204378815835,42.60519124419783,81.45318278054253
30.08061184581494,93.30470531403068,54.61492124585389
21.33979419195855,75.78923624694701,46.58188304116
21.080068754049087,45.19533020186267,69.24313632492738
22.905825310892297,26.86016992324086,87.23807489448136
33.329148432263736,96.51510512245564,40.74966721495716
12.36375960819677,44.557015850019596,85.39287582082918
34.65258387131601,96.66086518354167,81.81945075609312
13.871864608036237,24.331664520793023,55.609603088515755
30.193086422564058,73.04183255632934,52.354213712933166
33.702351834532884,54.02357117724507,74.66098102688741
23.896833572979236,11.773932889040362,62.16674495993311
22.67157263689961,21.07391028521843,55.82493798029579
18.758399888936232,89.47421707233033,75.99611852517593
14.231068485283291,38.11379150937846,73.81987459474374
14.404351538118645,64.22316248233275,72.16819791456095
23.375627397125434,47.35474872901172,43.270825212896554
15.062112815843106,37.361917426780224,50.1437824907093
13.578811418924799,27.665882813435093,79.87326433889672
22.406675274918896,45.046569523053336,42.15612478377343
19.013959072900867,10.73036131004175,67.43563939711137
26.861680046638764,68.36511111061391,75.34167795530307
34.08922473160461,11.417082266154999,33.68489818235466
13.861631828931781,70.05574112682827,62.824425949767914
10.243844560574649,44.192846618825065,88.1204559325254
16.49298215451341,61.8245589515963,71.4238333204689
23.149306910764935,26.31902841914739,34.45908676132718
16.79726707303897,44.9017233594057,61.20823475887148
13.891174800338021,36.60796464840637,30.131712241305486
19.60580388905065,48.81419123339702,31.602527441250764
19.32590044933799,54.65128233367375,66.91828282545255
11.00972913287335,39.3442520812423,50.43964406990603
29.76158149555045,94.04223955601053,61.69357242656555
13.313843380542082,76.55470702962178,78.71495249509245
25.29477313301261,32.13901500027885,50.03323557511988
20.831551562456184,21.935991867518112,60.06037997618378
14.792612591914594,58.16718855130148,79.31037306429091
30.903557878937757,93.73814726134358,81.24109676348507
17.838041898732232,10.858177208683673,53.89348040467135
17.743585513021443,38.119072338714,67.6741819401116
21.2587671393662,94.77394909416888,58.51447400937472
25.653106225774014,39.107818933596356,64.26682441449498
10.448159259997984,16.96288491440212,82.71015984215256
13.128597494338756,72.58925552168503,49.97830150049898
13.041663563744802,21.063062802171636,76.94867945198766
33.26781540898578,32.18388639925917,32.158105708945335
19.28069174768578,29.449198539065733,33.780050212630414
14.286024328282567,54.57409712134273,37.626884098945496
12.746939620405545,50.6582692712009,75.85163737810603
14.06574367113226,64.23175208031086,52.41985048926606
26.11121609755645,65.94880555155927,68.95812353170626
31.41287133689514,79.20748494345742,75.06829277262952
12.393383551736752,71.83939055270034,65.4003612304927
23.485156456503535,39.64797028169578,88.43461237489427
14.409304546419854,26.466721910702436,50.8419866866489
28.098132285615815,27.239797840961625,44.61300405877763
10.48171987886512,59.92050651798698,84.48282399986337
18.635822949454045,87.3371473323664,75.4386218324355
21.462911133303756,48.804228982444144,57.836002585742136
34.79505675187841,45.412167142082794,45.68127345743019
14.022415558048731,59.68067678689706,57.74522825043651
33.69237451120091,58.44124218004241,51.36705759928426
26.65430463039257,84.51923571538364,83.82763743505963
27.334327214386878,18.063215561842533,50.772673053093484
26.33065801066033,15.85499278347543,39.99339937382072
31.35961978489584,32.79402532293686,44.16079076072415
34.92601198013881,56.09197971468559,48.86022715117545
17.11414038314486,62.71839368705362,81.03306793792953
18.792004082810895,40.34006037498388,34.1541134190997
19.536413821360625,34.25425813956869,59.418783768322584
23.129269745376924,85.0652247824508,73.56740744105139
17.29657801641086,37.95895480764002,45.63145786065673
28.838302362153932,18.83319936437689,63.10595111888425
31.02887803056494,93.09731261179645,73.02913536261362
14.365457232743758,88.88680555396337,30.611726547858435
14.934152127333263,81.58668393509707,68.58525264839027
30.073390103164073,79.25301963917863,70.47015461523284
19.370836350026398,30.847862586165117,83.40792732707962
13.737911243547165,90.9352791376857,70.59020333099946
18.158741400523798,74.0504705890785,60.390168585531114
13.34778522144695,64.91323198278386,78.89750269806724
17.781310704876283,96.5633988336066,69.624963487257
28.505966900307303,12.782143180942303,54.49230777258204
23.62672313511823,68.70910354518395,61.41156125157915
34.15627234314704,62.97376458035725,41.34779601816138
18.08979889586638,80.79261199705829,81.50585483849648
32.43853659745261,66.2539892923602,64.40702282332492
13.772745906656805,48.04440832792016,60.15738022097601
15.289065635472213,99.59594502535727,44.549301011288435
28.192534183568576,38.209570239933456,38.42307032982371
21.934386458183244,20.666792865028942,50.93992095572496
21.02345671132946,58.920227878154215,67.89799164997638
18.074359557609917,58.887925985199914,63.45109348322059
10.366195544278108,34.5511750498534,58.31928844924323
27.176486069699806,16.549728399196177,37.92952326194073
17.620065640863633,56.569034636137964,45.04633707198539
21.414666167213447,47.46313650698306,32.485612833187176
14.566999032714333,89.64151900280518,84.05037378414542
33.17479951013655,79.9558914405154,39.159031500201834
24.544091345633653,52.22735554201357,45.7376191630244
26.4267041800662,76.80328475001545,30.255721877027717
13.776910995894392,77.31190801503129,73.42211024932237
22.76014569796544,86.24557396449389,37.91923820912267
15.689443294668617,37.42875953792601,73.46619428462375
10.88243345181351,81.25795555572584,83.88534451953068
10.769070933888171,55.02926700371427,81.98906944702568
19.85838880264135,85.65502109570582,81.5872106876338
34.360242649279286,97.77700171734355,36.61181151425875
26.869709238716066,18.46755208496251,59.85281223653192
33.92406560462848,36.55084682887673,69.93915231807385
23.30953100654314,91.53205733137597,66.0271908898633
33.79877683839116,87.86890843126558,78.56343249858259
14.75936697078585,81.1602475212789,47.02254943328555
19.993557331628697,46.66266678001115,71.4289669862489
14.435580256809624,69.73003283337553,39.401098142897695
16.302516325991906,53.669211821809945,30.40796170227766
13.766634616137798,77.48644105929118,50.37603221077659
11.31446354815875,75.2465516342669,73.53837186081628
27.227580541357465,50.22772792643807,65.18226634711483
24.01517919769679,52.804889152142806,46.452038806928456
18.788915242004585,46.387158853735336,83.15116730632433
10.338477389892669,15.377902342260565,71.29419412699656
28.787050935856296,73.25898196405501,63.43511012512934
32.05254481221908,25.44840806494076,73.99527681114455
30.12495534371907,93.05514019995101,49.954375903345394
28.154193257003893,30.097136054335973,33.85297786245371
22.378755452034046,58.40828035749483,44.33278872634288
26.725965780157097,64.02023219028973,49.502339844206
29.354001654382703,76.3297758054668,43.919118713739095
26.34339144463047,73.42789634088491,34.98593041645767
22.195779696153657,63.10184301239428,77.26040966306823
23.868433154503514,28.835937930514486,76.39648814330704
14.946932301605228,25.6107044552762,58.302235412764496
29.91493190352817,28.21593631382105,77.89219433746126
28.315567554732116,53.46482050458027,61.91468428621313
11.716078318832881,24.50849932161931,67.20543110300642
28.738063620838442,27.525165159166505,36.9020383977518
22.812946283863273,16.723938412739706,44.134474959190975
26.854864496675972,55.39397220279152,47.419591516130154
33.22902752026881,63.88643997385769,84.0321960249903
12.525581113640243,42.84543761906754,81.81208480044289
19.440846545086682,93.4469833063356,64.4915073249553
19.943310111289147,59.06088439313365,80.98844176807782
15.96388199995705,75.08556312172723,42.92654274985449
34.015491741200336,25.5102086936515,84.8704114732584
22.03740667371511,71.5255139272824,82.90855234472406
31.31429013242669,77.87813602063477,59.69873698206065
12.018752400860263,84.03349451718148,56.94295968092072
17.39988864304041,83.55518700080587,30.513843526617286
30.80763827874233,22.55977654079415,88.95349329859533
19.841615911915845,80.32372328294976,80.81354238316209
10.770889448147273,23.801932650941122,56.37949729498589
20.902480325219493,96.4447894885284,55.668613167789715
22.45094663167354,66.18477145312175,81.07520513670914
33.29127779173681,48.50517034178596,67.33035229485105
33.19040202013538,79.5859773861588,78.79728228346076
33.997523668856275,27.18215819560247,61.34180901891396
22.165752975996078,66.94674494471124,88.47560822451445
10.963354948257505,87.78381616617678,41.82707475430858
20.65155375535169,95.84791430086366,89.01617356029396
29.804261230504512,47.524223624629116,87.65534270017514
32.96520755212458,64.22958527204997,38.50340202581974
16.114556153746733,52.1709682361582,81.10770928841445
26.76415430084156,26.318035292471972,63.9111423524582
25.814763362737075,86.48077871014486,61.34540962325666
11.326676114072272,86.38990098678553,53.556581674506674
31.026223335266213,49.36828022424014,57.070159457391306
13.048193736133502,66.27017069602266,69.68204772594682
24.846221976541713,43.18042769750354,49.19849390965044
27.47647318145439,16.550285191741278,60.00577199970016
10.445551595766544,75.258296646337,52.51907767317937
29.327548148113564,29.269416430557282,53.11602456043053
24.237800810944982,25.542778144295,71.60713891528533
31.421598313940528,82.45514883449069,79.26258862220104
33.417481538312956,98.11022347708817,44.95749236396276
12.894439136343578,91.74180581219213,55.023265821837484
27.090462492698038,27.83787800311203,86.43395235981939
25.149327766164546,53.075641379968,86.88006362655337
24.758658886823305,25.46373159214346,73.4477803768277
15.080472563861555,52.39722476763272,35.79767587261513
12.550756163700594,63.256192960145654,41.40917475927397
20.399122860815446,45.54333160264571,88.92411452710886
24.24735952222001,10.077819313669844,73.12852709469021
28.79948985824946,78.5124288253642,62.970705196103445
22.808749520671313,38.93753353232022,45.15714329389182
33.44808485248179,33.78697147322258,57.62487901018724
32.06154138631878,25.29349534625505,49.958040976193246
29.361512622570686,93.56906991330182,66.68533539492448
31.061139412545156,56.190257632386334,86.61744874150844
22.015762825624524,31.071460895891335,34.167526786053756
32.593389769909315,87.7369846735639,31.679671416134077
20.13718661624717,59.351558291005325,33.916332019164464
15.242379807681274,57.70038159096978,36.78002342748675
21.88030128774936,35.11749245815718,40.880984238017476
20.788575169715624,27.8864959816128,70.36331183140399
21.631327912793395,55.32629228788158,87.1332286012101
15.541189629888043,90.17852736233498,81.59543776236478
14.459794386598983,56.241911196813206,62.40376268710584
32.932370376139986,69.55625792794174,58.29535324053788
13.717935794996158,65.50592690127917,68.81036216940797
27.2892613431507,26.825900991234292,71.45834232100732
27.748105251577645,52.1910704464334,58.870303150285544
32.23489994586992,29.954857612076143,86.72323408548549
11.124657243671429,87.3723201721563,83.59861175061143
26.40667047447605,31.246055129175854,42.193265571367064
11.427252805167601,21.10598244108695,56.848577312482234
24.133580715320363,76.6270488880079,68.46896270089164
20.01246447076102,42.13117352845403,44.44244966936335
32.55643798395948,12.232585660304137,88.70684207106001
31.16106908084112,97.0615652267576,74.50671191857799
31.61158936984668,94.132364026892,78.69588653980605
18.686380964013846,86.04585015186174,40.08006973041762
29.622011445508942,29.20423145704826,79.9852064823908
19.34268194145855,83.36544572147648,61.46609868029371
10.461281803508168,79.9955744062061,51.72245496197773
25.76060218169254,84.80371615920556,44.45236159539138
11.02668175187144,95.93046708861849,59.57613777525081
13.348124083249719,55.69781969952304,54.73744457659937
12.345404469962052,38.74828260685648,49.94717912800796
20.737602640400482,11.251842556210294,71.48158955129439
30.14693295754004,45.1281281530825,41.097564709575636
22.142588407292983,65.59402887659616,54.178485331967
18.577316610660425,31.871808636812258,77.36083465467078
17.94136465423024,52.733562205875224,84.55910643519456
26.581203830206416,81.46346297084466,85.97213520778678
27.323879130783553,53.56207375094333,76.05843426854945
27.542930975708085,74.09585790336783,36.82696394850156
33.22965724509078,84.48156341258242,46.42129051724258
23.285624640266626,34.07794592560413,39.90834862637229
34.00154249340811,43.591334054526754,65.46189972590223
27.77447523588402,27.747162042878294,36.11908131427437
10.819336531714999,77.2920583616932,68.11674700171017
21.18415444865056,97.7942629326628,66.21442659581595
26.14530621890067,64.3632982719995,72.03426445334175
29.235471631748023,83.27619839894409,82.83086408603592
11.772263090744069,81.78786612229348,84.42737622667825
11.505111974862944,76.56965651362532,66.53693012670021
18.275812225682884,83.94447407683703,46.70562220748951
20.47072095687438,15.205910257272343,49.8790576093661
34.01047934518955,69.70518117809182,76.22358673416996
17.325105978636497,59.50603757567916,80.58285608507903
15.82615075712802,57.32947769865132,83.60390822413132
26.73801735449191,40.86365301466374,82.95557195046264
14.771828481842974,83.11770685893218,77.78430401107464
24.621999924786564,43.988851612932265,62.12937825481576
14.927723347896567,50.183462399680835,34.70227770758023
13.137770728913324,80.93895695867195,60.642960400622904
26.52271204870637,19.925408350415584,68.33458309110233
11.394204126284269,71.29930104541472,80.9863810866505
23.50235450465678,99.41616237641747,46.38407380248775
21.664714472772843,58.787087047627104,83.788409536955
20.041623466065715,90.69279299099547,55.553483415944186
11.32784173960568,93.36664993705224,34.01770402473667
27.117770434562722,30.877457343604757,39.744673925328186
14.37048266175559,59.34440569067364,75.1298707707287
11.715927423754513,96.61190674147964,37.703164421793915
22.062613692569457,12.338113400638468,74.62725475286601
17.30913398864037,88.91088249080516,31.78649573522863
19.622996127905594,44.77773136672595,70.85918795676565
32.386840271933075,74.26132602165235,37.351289583338755
14.988793239638555,28.685389776183058,57.269026809422456
29.57292863097522,95.63535952547309,40.05283471850431
24.515845224813436,64.59479156520874,87.04950211635355
24.410509196393875,94.39541555684481,50.451864751168
23.34482297522122,12.67457883110338,62.61417682166624
22.99351181262695,64.99506104315093,48.74345910282406
17.654072201440847,82.63601522853885,64.05429276180415
31.749380168166944,22.38344961171417,48.60670128767507
31.435174014447757,82.70653567782033,84.50137748533498
19.388690137194246,90.60499158435377,37.47431902571734
30.553196609856514,87.97948050786222,72.66797001002965
15.850118834402116,20.201471163667136,67.39894399051038
12.879411884510239,56.980385786462705,53.16186722674707
27.058470539825993,63.612601501774876,84.22894794551463
17.31428284370163,17.997816357108263,67.69224711953132
21.122410950047193,52.78461535966446,60.57465427922443
34.13685180987698,87.43416582903717,53.164830442140584
12.3230973744502,53.15280810508735,57.869355314586485
19.08197978626719,75.85146182692387,61.05646498893476
33.94381708855637,93.33473324614563,39.17332873309027
26.518812896674195,11.095382332567015,78.21986771650984
33.73951145768629,14.308141560726217,52.295911701941435
30.505813119700097,90.32632722861864,50.621637784534165
15.479608099347082,25.717074926150133,53.90105929880298
26.098938174998935,17.681275046821877,73.4330635521376
16.837002938410482,64.30434044461633,57.02927648926646
27.099849427508726,93.0260766813162,44.12250953147459
12.840418539388073,39.150465076467626,51.04288931176137
16.196016335183533,17.986965035818898,47.451252047794014
29.803492373258184,88.07938294559285,77.79113950935685
12.126059011231192,98.25659036058893,37.65794769339123
33.92027998930152,85.35154120860263,34.17693993297515
16.35899573673558,49.191897277923665,33.33219043242212
21.56732922396658,52.09024759906822,66.45543017155944
33.605598240543216,40.846026846856105,73.03619309195942
28.607677139844196,45.817461963608096,63.38163692803263
20.698277801785053,39.11775604872589,45.93002177197383
25.449680032516625,72.96079095614995,57.74676171371344
20.386667960082256,53.32068666348935,35.72591347788844
27.440980066656977,44.78829353961017,41.43724055157386
18.14543797518253,72.93650287303936,58.283875069303264
34.47549224798348,66.50629321638698,81.56973955351654
33.120913378290055,57.56248278568906,89.60683729399662
19.744539304882437,25.57033725423915,82.65854913284755
31.44130584610918,86.21686174797402,72.54971584976934
29.1192321762716,94.99888996990975,57.560807826516694
10.535696771293242,91.36486894116582,68.23012160357698
27.62909028183216,35.84983191871958,64.61029016798446
11.321720024901232,10.394380969451419,54.903186787594194
16.734177072940497,73.69010431864798,47.5353150968939
30.196374828587903,81.83042151246028,88.20378047017797
20.341090719988635,49.19633485321853,89.32261959090084
30.415559673418887,10.62365552796964,87.60075454845025
33.812714227061505,79.99467069991725,73.20969604560443
32.15653619130512,78.51943249629493,62.23422001130128
13.958288585632648,72.15548050767305,40.58771915800086
23.365848177757407,37.51329245376522,83.43563259195597
20.449056555268207,92.75565833243363,72.63382439516417
27.25912894570559,72.81474586137747,64.9355445990043
13.046781316109504,33.53067646948875,78.81615638003876
34.92879802852023,28.84802432996135,41.79262341708194
25.160459333014728,59.47900037483456,65.28350104457918
33.911249801348035,52.471714448466024,68.70518500002677
16.896092105866785,94.63195054994623,56.381156444287186
16.289355469336762,15.761299367938111,61.05997909297133
27.48080612817073,79.07318247477706,30.918735151750766
23.757834325625467,18.38352657070621,65.01371513690107
31.41020846496228,40.32645663697547,35.50097058479432
26.31025755716367,35.383827148593625,76.4782041875468
34.505055273972104,12.471966236615248,47.294447373996256
27.91899146852876,56.40763762429763,89.76843704183736
14.835258413497856,83.77184988527576,40.050539169212975
22.61325000024221,46.53034263574998,33.282493897781606
10.486585397601042,64.40829423244901,69.0512301199784
29.346806122821967,18.585180665852334,86.57444901086181
21.836646369044434,62.05352899700424,30.093997577645126
20.235243145153582,55.81629399236901,78.32994192040081
10.07489880293906,27.732926435649365,48.20383255706018
22.73719628817846,55.118014902013684,66.85035520333261
28.189653904040462,28.474081629588063,51.63598253595689
21.676270767495183,77.29212663450254,46.26214803704542
34.99121243630203,93.35138223485617,84.19457854010021
30.118869392210694,32.732255367653764,61.15731768370205
32.1783201345385,99.92469572012217,65.74608704136404
15.75315390243621,35.411072556638025,31.636901909719867
33.11695794031492,27.227667913960858,41.95194591403591
22.086762622022242,69.72837626553809,82.69429950542033
10.990765742775727,85.75615993236863,67.62805773795279
29.82688040411627,67.01033093335244,43.177346484873446
12.27846411146173,72.30146141352333,83.11380376098788
23.734941741991783,97.38205046897913,75.98095086305756
33.4774177466657,69.6063275825143,66.02830035254082
22.656729583715297,50.26526565221606,59.73508603479307
34.1616203286426,46.16817605311802,72.15135182543744
10.77614775908194,86.00908354896607,37.221744031955275
28.585539629607855,85.97042486338118,37.13048472035443
12.446618731423364,57.11763770781309,74.01445702761143
31.20826676456393,61.281274607944326,58.836592843622746
34.73092355474625,82.8490008593869,66.37487978662352
24.839063292467728,17.72395301001452,30.80094287180812
20.563059424874993,31.81674825583024,73.48185159577059
